ts_code,symbol,name
600213.SH,600213,亚星客车
600216.SH,600216,浙江医药
600217.SH,600217,中再资环
600218.SH,600218,全柴动力
600219.SH,600219,南山铝业
600220.SH,600220,江苏阳光
600221.SH,600221,海航控股
600222.SH,600222,太龙药业
600223.SH,600223,鲁商发展
600227.SH,600227,圣济堂
600229.SH,600229,城市传媒
600230.SH,600230,沧州大化
600231.SH,600231,凌钢股份
600232.SH,600232,金鹰股份
600233.SH,600233,圆通速递
600235.SH,600235,民丰特纸
600236.SH,600236,桂冠电力
600237.SH,600237,铜峰电子
600239.SH,600239,云南城投
600246.SH,600246,万通发展
600248.SH,600248,延长化建
600250.SH,600250,南纺股份
600251.SH,600251,冠农股份
600252.SH,600252,中恒集团
600256.SH,600256,广汇能源
600257.SH,600257,大湖股份
600258.SH,600258,首旅酒店
600260.SH,600260,凯乐科技
600261.SH,600261,阳光照明
600262.SH,600262,北方股份
600266.SH,600266,城建发展
600267.SH,600267,海正药业
600268.SH,600268,国电南自
600269.SH,600269,赣粤高速
600271.SH,600271,航天信息
600272.SH,600272,开开实业
600273.SH,600273,嘉化能源
600276.SH,600276,恒瑞医药
600277.SH,600277,亿利洁能
600278.SH,600278,东方创业
600279.SH,600279,重庆港九
600281.SH,600281,太化股份
600282.SH,600282,南钢股份
600283.SH,600283,钱江水利
600284.SH,600284,浦东建设
600285.SH,600285,羚锐制药
600287.SH,600287,江苏舜天
600288.SH,600288,大恒科技
600291.SH,600291,西水股份
600292.SH,600292,远达环保
600293.SH,600293,三峡新材
600295.SH,600295,鄂尔多斯
600297.SH,600297,广汇汽车
600298.SH,600298,安琪酵母
600299.SH,600299,安迪苏
600300.SH,600300,维维股份
600305.SH,600305,恒顺醋业
600307.SH,600307,酒钢宏兴
600308.SH,600308,华泰股份
600309.SH,600309,万华化学
600310.SH,600310,桂东电力
600312.SH,600312,平高电气
600315.SH,600315,上海家化
600316.SH,600316,洪都航空
600317.SH,600317,营口港
600320.SH,600320,振华重工
600321.SH,600321,正源股份
600322.SH,600322,天房发展
600323.SH,600323,瀚蓝环境
600325.SH,600325,华发股份
600326.SH,600326,西藏天路
600327.SH,600327,大东方
600328.SH,600328,中盐化工
600329.SH,600329,中新药业
600330.SH,600330,天通股份
600331.SH,600331,宏达股份
600332.SH,600332,白云山
600335.SH,600335,国机汽车
600336.SH,600336,澳柯玛
600337.SH,600337,美克家居
600338.SH,600338,西藏珠峰
600339.SH,600339,中油工程
600340.SH,600340,华夏幸福
600343.SH,600343,航天动力
600345.SH,600345,长江通信
600346.SH,600346,恒力石化
600348.SH,600348,阳泉煤业
600350.SH,600350,山东高速
600351.SH,600351,亚宝药业
600352.SH,600352,浙江龙盛
600353.SH,600353,旭光电子
600356.SH,600356,恒丰纸业
600360.SH,600360,华微电子
600361.SH,600361,华联综超
600362.SH,600362,江西铜业
600363.SH,600363,联创光电
600366.SH,600366,宁波韵升
600367.SH,600367,红星发展
600368.SH,600368,五洲交通
600369.SH,600369,西南证券
600370.SH,600370,三房巷
600371.SH,600371,万向德农
600372.SH,600372,中航电子
600373.SH,600373,中文传媒
600375.SH,600375,华菱星马
600376.SH,600376,首开股份
600377.SH,600377,宁沪高速
600378.SH,600378,昊华科技
600379.SH,600379,宝光股份
600380.SH,600380,健康元
600381.SH,600381,青海春天
600382.SH,600382,广东明珠
600383.SH,600383,金地集团
600386.SH,600386,北巴传媒
600387.SH,600387,海越能源
600388.SH,600388,龙净环保
600389.SH,600389,江山股份
600390.SH,600390,五矿资本
600392.SH,600392,盛和资源
600393.SH,600393,粤泰股份
600395.SH,600395,盘江股份
600398.SH,600398,海澜之家
600400.SH,600400,红豆股份
600403.SH,600403,大有能源
600405.SH,600405,动力源
600406.SH,600406,国电南瑞
600409.SH,600409,三友化工
600410.SH,600410,华胜天成
600415.SH,600415,小商品城
600419.SH,600419,天润乳业
600420.SH,600420,现代制药
600422.SH,600422,昆药集团
600425.SH,600425,青松建化
600426.SH,600426,华鲁恒升
600428.SH,600428,中远海特
600429.SH,600429,三元股份
600433.SH,600433,冠豪高新
600435.SH,600435,北方导航
600436.SH,600436,片仔癀
600438.SH,600438,通威股份
600439.SH,600439,瑞贝卡
600444.SH,600444,国机通用
600446.SH,600446,金证股份
600448.SH,600448,华纺股份
600449.SH,600449,宁夏建材
600452.SH,600452,涪陵电力
600455.SH,600455,博通股份
600456.SH,600456,宝钛股份
600458.SH,600458,时代新材
600459.SH,600459,贵研铂业
600460.SH,600460,士兰微
600461.SH,600461,洪城水业
600466.SH,600466,蓝光发展
600467.SH,600467,好当家
600468.SH,600468,百利电气
600475.SH,600475,华光环能
600477.SH,600477,杭萧钢构
600478.SH,600478,科力远
600479.SH,600479,千金药业
600480.SH,600480,凌云股份
600481.SH,600481,双良节能
600482.SH,600482,中国动力
600483.SH,600483,福能股份
600486.SH,600486,扬农化工
600487.SH,600487,亨通光电
600488.SH,600488,天药股份
600489.SH,600489,中金黄金
600490.SH,600490,鹏欣资源
600491.SH,600491,龙元建设
600493.SH,600493,凤竹纺织
600495.SH,600495,晋西车轴
600496.SH,600496,精工钢构
600497.SH,600497,驰宏锌锗
600498.SH,600498,烽火通信
600499.SH,600499,科达制造
600500.SH,600500,中化国际
600502.SH,600502,安徽建工
600503.SH,600503,华丽家族
600505.SH,600505,西昌电力
600506.SH,600506,香梨股份
600507.SH,600507,方大特钢
600508.SH,600508,上海能源
600510.SH,600510,黑牡丹
600511.SH,600511,国药股份
600513.SH,600513,联环药业
600515.SH,600515,海航基础
600516.SH,600516,方大炭素
600517.SH,600517,国网英大
600519.SH,600519,贵州茅台
600520.SH,600520,文一科技
600521.SH,600521,华海药业
600522.SH,600522,中天科技
600523.SH,600523,贵航股份
600525.SH,600525,长园集团
600527.SH,600527,江南高纤
600528.SH,600528,中铁工业
600529.SH,600529,山东药玻
600531.SH,600531,豫光金铅
600533.SH,600533,栖霞建设
600535.SH,600535,天士力
600536.SH,600536,中国软件
600537.SH,600537,亿晶光电
600538.SH,600538,国发股份
600540.SH,600540,新赛股份
600543.SH,600543,莫高股份
600545.SH,600545,卓郎智能
600546.SH,600546,山煤国际
600547.SH,600547,山东黄金
600548.SH,600548,深高速
600549.SH,600549,厦门钨业
600551.SH,600551,时代出版
600552.SH,600552,凯盛科技
600556.SH,600556,天下秀
600557.SH,600557,康缘药业
600558.SH,600558,大西洋
600559.SH,600559,老白干酒
600560.SH,600560,金自天正
600561.SH,600561,江西长运
600562.SH,600562,国睿科技
600563.SH,600563,法拉电子
600565.SH,600565,迪马股份
600566.SH,600566,济川药业
600567.SH,600567,山鹰国际
600569.SH,600569,安阳钢铁
600570.SH,600570,恒生电子
600572.SH,600572,康恩贝
600573.SH,600573,惠泉啤酒
600575.SH,600575,淮河能源
600576.SH,600576,祥源文化
600577.SH,600577,精达股份
600578.SH,600578,京能电力
600580.SH,600580,卧龙电驱
600581.SH,600581,八一钢铁
600582.SH,600582,天地科技
600583.SH,600583,海油工程
600584.SH,600584,长电科技
600585.SH,600585,海螺水泥
600586.SH,600586,金晶科技
600587.SH,600587,新华医疗
600588.SH,600588,用友网络
600589.SH,600589,广东榕泰
600590.SH,600590,泰豪科技
600592.SH,600592,龙溪股份
600593.SH,600593,大连圣亚
600594.SH,600594,益佰制药
600596.SH,600596,新安股份
600597.SH,600597,光明乳业
600598.SH,600598,北大荒
600600.SH,600600,青岛啤酒
600602.SH,600602,云赛智联
600603.SH,600603,广汇物流
600604.SH,600604,市北高新
600605.SH,600605,汇通能源
600606.SH,600606,绿地控股
600609.SH,600609,金杯汽车
600611.SH,600611,大众交通
600612.SH,600612,老凤祥
600613.SH,600613,神奇制药
600615.SH,600615,丰华股份
600616.SH,600616,金枫酒业
600618.SH,600618,氯碱化工
600619.SH,600619,海立股份
600620.SH,600620,天宸股份
600621.SH,600621,华鑫股份
600622.SH,600622,光大嘉宝
600623.SH,600623,华谊集团
600624.SH,600624,复旦复华
600626.SH,600626,申达股份
600628.SH,600628,新世界
600629.SH,600629,华建集团
600630.SH,600630,龙头股份
600633.SH,600633,浙数文化
600635.SH,600635,大众公用
600636.SH,600636,国新文化
600637.SH,600637,东方明珠
600638.SH,600638,新黄浦
600639.SH,600639,浦东金桥
600640.SH,600640,号百控股
600641.SH,600641,万业企业
600642.SH,600642,申能股份
600643.SH,600643,爱建集团
600644.SH,600644,乐山电力
600645.SH,600645,中源协和
600648.SH,600648,外高桥
600649.SH,600649,城投控股
600650.SH,600650,锦江投资
600655.SH,600655,豫园股份
600657.SH,600657,信达地产
600658.SH,600658,电子城
600660.SH,600660,福耀玻璃
600661.SH,600661,昂立教育
600662.SH,600662,强生控股
600663.SH,600663,陆家嘴
600664.SH,600664,哈药股份
600665.SH,600665,天地源
600667.SH,600667,太极实业
600668.SH,600668,尖峰集团
600673.SH,600673,东阳光
600674.SH,600674,川投能源
600675.SH,600675,中华企业
600676.SH,600676,交运股份
600678.SH,600678,四川金顶
600679.SH,600679,上海凤凰
600681.SH,600681,百川能源
600682.SH,600682,南京新百
600683.SH,600683,京投发展
600684.SH,600684,珠江实业
600686.SH,600686,金龙汽车
600688.SH,600688,上海石化
600690.SH,600690,海尔智家
600691.SH,600691,阳煤化工
600692.SH,600692,亚通股份
600693.SH,600693,东百集团
600694.SH,600694,大商股份
600695.SH,600695,绿庭投资
600697.SH,600697,欧亚集团
600699.SH,600699,均胜电子
600703.SH,600703,三安光电
600704.SH,600704,物产中大
600705.SH,600705,中航资本
600706.SH,600706,曲江文旅
600708.SH,600708,光明地产
600710.SH,600710,苏美达
600711.SH,600711,盛屯矿业
600713.SH,600713,南京医药
600714.SH,600714,金瑞矿业
600715.SH,600715,文投控股
600717.SH,600717,天津港
600718.SH,600718,东软集团
600720.SH,600720,祁连山
600722.SH,600722,金牛化工
600723.SH,600723,首商股份
600727.SH,600727,鲁北化工
600728.SH,600728,佳都科技
600729.SH,600729,重庆百货
600731.SH,600731,湖南海利
600733.SH,600733,北汽蓝谷
600735.SH,600735,新华锦
600736.SH,600736,苏州高新
600737.SH,600737,中粮糖业
600738.SH,600738,兰州民百
600739.SH,600739,辽宁成大
600740.SH,600740,山西焦化
600741.SH,600741,华域汽车
600742.SH,600742,一汽富维
600743.SH,600743,华远地产
600746.SH,600746,江苏索普
600748.SH,600748,上实发展
600750.SH,600750,江中药业
600751.SH,600751,海航科技
600753.SH,600753,东方银星
600754.SH,600754,锦江酒店
600755.SH,600755,厦门国贸
600756.SH,600756,浪潮软件
600757.SH,600757,长江传媒
600758.SH,600758,辽宁能源
600759.SH,600759,洲际油气
600760.SH,600760,中航沈飞
600761.SH,600761,安徽合力
600763.SH,600763,通策医疗
600764.SH,600764,中国海防
600765.SH,600765,中航重机
600766.SH,600766,园城黄金
600769.SH,600769,祥龙电业
600770.SH,600770,综艺股份
600771.SH,600771,广誉远
600773.SH,600773,西藏城投
600774.SH,600774,汉商集团
600775.SH,600775,南京熊猫
600776.SH,600776,东方通信
600777.SH,600777,新潮能源
600779.SH,600779,水井坊
600780.SH,600780,通宝能源
600782.SH,600782,新钢股份
600783.SH,600783,鲁信创投
600785.SH,600785,新华百货
600787.SH,600787,中储股份
600789.SH,600789,鲁抗医药
600790.SH,600790,轻纺城
600791.SH,600791,京能置业
600792.SH,600792,云煤能源
600793.SH,600793,宜宾纸业
600795.SH,600795,国电电力
600797.SH,600797,浙大网新
600798.SH,600798,宁波海运
600801.SH,600801,华新水泥
600802.SH,600802,福建水泥
600803.SH,600803,新奥股份
600804.SH,600804,鹏博士
600805.SH,600805,悦达投资
600808.SH,600808,马钢股份
600809.SH,600809,山西汾酒
600810.SH,600810,神马股份
600811.SH,600811,东方集团
600812.SH,600812,华北制药
600814.SH,600814,杭州解百
600818.SH,600818,中路股份
600819.SH,600819,耀皮玻璃
600820.SH,600820,隧道股份
600822.SH,600822,上海物贸
600823.SH,600823,世茂股份
600824.SH,600824,益民集团
600825.SH,600825,新华传媒
600826.SH,600826,兰生股份
600827.SH,600827,百联股份
600828.SH,600828,茂业商业
600829.SH,600829,人民同泰
600830.SH,600830,香溢融通
600831.SH,600831,广电网络
600833.SH,600833,第一医药
600834.SH,600834,申通地铁
600835.SH,600835,上海机电
600837.SH,600837,海通证券
600838.SH,600838,上海九百
600839.SH,600839,四川长虹
600841.SH,600841,上柴股份
600843.SH,600843,上工申贝
600844.SH,600844,丹化科技
600845.SH,600845,宝信软件
600846.SH,600846,同济科技
600847.SH,600847,万里股份
600848.SH,600848,上海临港
600850.SH,600850,华东电脑
600851.SH,600851,海欣股份
600853.SH,600853,龙建股份
600854.SH,600854,春兰股份
600855.SH,600855,航天长峰
600857.SH,600857,宁波中百
600858.SH,600858,银座股份
600859.SH,600859,王府井
600861.SH,600861,北京城乡
600862.SH,600862,中航高科
600863.SH,600863,内蒙华电
600865.SH,600865,百大集团
600867.SH,600867,通化东宝
600868.SH,600868,梅雁吉祥
600869.SH,600869,智慧能源
600872.SH,600872,中炬高新
600873.SH,600873,梅花生物
600874.SH,600874,创业环保
600875.SH,600875,东方电气
600876.SH,600876,洛阳玻璃
600879.SH,600879,航天电子
600880.SH,600880,博瑞传播
600881.SH,600881,亚泰集团
600882.SH,600882,妙可蓝多
600884.SH,600884,杉杉股份
600885.SH,600885,宏发股份
600886.SH,600886,国投电力
600887.SH,600887,伊利股份
600888.SH,600888,新疆众和
600890.SH,600890,中房股份
600893.SH,600893,航发动力
600894.SH,600894,广日股份
600895.SH,600895,张江高科
600897.SH,600897,厦门空港
600900.SH,600900,长江电力
600908.SH,600908,无锡银行
600909.SH,600909,华安证券
600917.SH,600917,重庆燃气
600919.SH,600919,江苏银行
600926.SH,600926,杭州银行
600936.SH,600936,广西广电
600958.SH,600958,东方证券
600959.SH,600959,江苏有线
600960.SH,600960,渤海汽车
600962.SH,600962,国投中鲁
600963.SH,600963,岳阳林纸
600965.SH,600965,福成股份
600966.SH,600966,博汇纸业
600967.SH,600967,内蒙一机
600969.SH,600969,郴电国际
600970.SH,600970,中材国际
600971.SH,600971,恒源煤电
600973.SH,600973,宝胜股份
600976.SH,600976,健民集团
600977.SH,600977,中国电影
600979.SH,600979,广安爱众
600980.SH,600980,北矿科技
600981.SH,600981,汇鸿集团
600982.SH,600982,宁波热电
600983.SH,600983,惠而浦
600984.SH,600984,建设机械
600985.SH,600985,淮北矿业
600986.SH,600986,科达股份
600987.SH,600987,航民股份
600988.SH,600988,赤峰黄金
600990.SH,600990,四创电子
600992.SH,600992,贵绳股份
600993.SH,600993,马应龙
600995.SH,600995,文山电力
600996.SH,600996,贵广网络
600997.SH,600997,开滦股份
600998.SH,600998,九州通
600999.SH,600999,招商证券
601000.SH,601000,唐山港
601001.SH,601001,大同煤业
601002.SH,601002,晋亿实业
601003.SH,601003,柳钢股份
601005.SH,601005,重庆钢铁
601006.SH,601006,大秦铁路
601007.SH,601007,金陵饭店
601008.SH,601008,连云港
601009.SH,601009,南京银行
601010.SH,601010,文峰股份
601011.SH,601011,宝泰隆
601012.SH,601012,隆基股份
601015.SH,601015,陕西黑猫
601016.SH,601016,节能风电
601018.SH,601018,宁波港
601020.SH,601020,华钰矿业
601021.SH,601021,春秋航空
601028.SH,601028,玉龙股份
601058.SH,601058,赛轮轮胎
601069.SH,601069,西部黄金
601088.SH,601088,中国神华
601098.SH,601098,中南传媒
601100.SH,601100,恒立液压
601101.SH,601101,昊华能源
601106.SH,601106,中国一重
601107.SH,601107,四川成渝
601111.SH,601111,中国国航
601116.SH,601116,三江购物
601117.SH,601117,中国化学
601118.SH,601118,海南橡胶
601126.SH,601126,四方股份
601127.SH,601127,小康股份
601128.SH,601128,常熟银行
601137.SH,601137,博威合金
601139.SH,601139,深圳燃气
601155.SH,601155,新城控股
601158.SH,601158,重庆水务
601163.SH,601163,三角轮胎
601166.SH,601166,兴业银行
601168.SH,601168,西部矿业
601169.SH,601169,北京银行
601177.SH,601177,杭齿前进
601179.SH,601179,中国西电
601186.SH,601186,中国铁建
601188.SH,601188,龙江交通
601198.SH,601198,东兴证券
601199.SH,601199,江南水务
601208.SH,601208,东材科技
601211.SH,601211,国泰君安
601216.SH,601216,君正集团
601222.SH,601222,林洋能源
601225.SH,601225,陕西煤业
601226.SH,601226,华电重工
601229.SH,601229,上海银行
601231.SH,601231,环旭电子
601233.SH,601233,桐昆股份
601238.SH,601238,广汽集团
601288.SH,601288,农业银行
601311.SH,601311,骆驼股份
601318.SH,601318,中国平安
601328.SH,601328,交通银行
601333.SH,601333,广深铁路
601336.SH,601336,新华保险
601339.SH,601339,百隆东方
601360.SH,601360,三六零
601368.SH,601368,绿城水务
601369.SH,601369,陕鼓动力
601377.SH,601377,兴业证券
601388.SH,601388,怡球资源
601390.SH,601390,中国中铁
601398.SH,601398,工商银行
601500.SH,601500,通用股份
601515.SH,601515,东风股份
601518.SH,601518,吉林高速
601555.SH,601555,东吴证券
601566.SH,601566,九牧王
601567.SH,601567,三星医疗
601579.SH,601579,会稽山
601588.SH,601588,北辰实业
601595.SH,601595,上海电影
601599.SH,601599,鹿港文化
601600.SH,601600,中国铝业
601601.SH,601601,中国太保
601607.SH,601607,上海医药
601608.SH,601608,中信重工
601611.SH,601611,中国核建
601616.SH,601616,广电电气
601618.SH,601618,中国中冶
601628.SH,601628,中国人寿
601633.SH,601633,长城汽车
601636.SH,601636,旗滨集团
601666.SH,601666,平煤股份
601668.SH,601668,中国建筑
601669.SH,601669,中国电建
601677.SH,601677,明泰铝业
601678.SH,601678,滨化股份
601688.SH,601688,华泰证券
601689.SH,601689,拓普集团
601699.SH,601699,潞安环能
601700.SH,601700,风范股份
601717.SH,601717,郑煤机
601718.SH,601718,际华集团
601727.SH,601727,上海电气
601766.SH,601766,中国中车
601788.SH,601788,光大证券
601789.SH,601789,宁波建工
601799.SH,601799,星宇股份
601800.SH,601800,中国交建
601801.SH,601801,皖新传媒
601811.SH,601811,新华文轩
601818.SH,601818,光大银行
601857.SH,601857,中国石油
601866.SH,601866,中远海发
601872.SH,601872,招商轮船
601877.SH,601877,正泰电器
601880.SH,601880,大连港
601882.SH,601882,海天精工
601886.SH,601886,江河集团
601888.SH,601888,中国中免
601898.SH,601898,中煤能源
601899.SH,601899,紫金矿业
601900.SH,601900,南方传媒
601901.SH,601901,方正证券
601908.SH,601908,京运通
601918.SH,601918,新集能源
601919.SH,601919,中远海控
601928.SH,601928,凤凰传媒
601929.SH,601929,吉视传媒
601933.SH,601933,永辉超市
601939.SH,601939,建设银行
601958.SH,601958,金钼股份
601965.SH,601965,中国汽研
601966.SH,601966,玲珑轮胎
601968.SH,601968,宝钢包装
601985.SH,601985,中国核电
601988.SH,601988,中国银行
601989.SH,601989,中国重工
601991.SH,601991,大唐发电
601992.SH,601992,金隅集团
601996.SH,601996,丰林集团
601997.SH,601997,贵阳银行
601998.SH,601998,中信银行
601999.SH,601999,出版传媒
603000.SH,603000,人民网
603001.SH,603001,奥康国际
603002.SH,603002,宏昌电子
603003.SH,603003,龙宇燃油
603005.SH,603005,晶方科技
603006.SH,603006,联明股份
603007.SH,603007,花王股份
603008.SH,603008,喜临门
603009.SH,603009,北特科技
603010.SH,603010,万盛股份
603011.SH,603011,合锻智能
603012.SH,603012,创力集团
603015.SH,603015,弘讯科技
603016.SH,603016,新宏泰
603017.SH,603017,中衡设计
603018.SH,603018,华设集团
603019.SH,603019,中科曙光
603020.SH,603020,爱普股份
603022.SH,603022,新通联
603023.SH,603023,威帝股份
603025.SH,603025,大豪科技
603026.SH,603026,石大胜华
603027.SH,603027,千禾味业
603028.SH,603028,赛福天
603029.SH,603029,天鹅股份
603030.SH,603030,全筑股份
603031.SH,603031,安德利
603033.SH,603033,三维股份
603036.SH,603036,如通股份
603058.SH,603058,永吉股份
603060.SH,603060,国检集团
603066.SH,603066,音飞储存
603067.SH,603067,振华股份
603069.SH,603069,海汽集团
603077.SH,603077,和邦生物
603085.SH,603085,天成自控
603088.SH,603088,宁波精达
603090.SH,603090,宏盛股份
603098.SH,603098,森特股份
603099.SH,603099,长白山
603100.SH,603100,川仪股份
603101.SH,603101,汇嘉时代
603108.SH,603108,润达医疗
603116.SH,603116,红蜻蜓
603117.SH,603117,万林物流
603118.SH,603118,共进股份
603123.SH,603123,翠微股份
603126.SH,603126,中材节能
603128.SH,603128,华贸物流
603131.SH,603131,上海沪工
603158.SH,603158,腾龙股份
603159.SH,603159,上海亚虹
603160.SH,603160,汇顶科技
603166.SH,603166,福达股份
603167.SH,603167,渤海轮渡
603168.SH,603168,莎普爱思
603189.SH,603189,网达软件
603198.SH,603198,迎驾贡酒
603199.SH,603199,九华旅游
603203.SH,603203,快克股份
603218.SH,603218,日月股份
603222.SH,603222,济民制药
603223.SH,603223,恒通股份
603227.SH,603227,雪峰科技
603239.SH,603239,浙江仙通
603258.SH,603258,电魂网络
603268.SH,603268,松发股份
603288.SH,603288,海天味业
603298.SH,603298,杭叉集团
603299.SH,603299,苏盐井神
603300.SH,603300,华铁应急
603306.SH,603306,华懋科技
603308.SH,603308,应流股份
603309.SH,603309,维力医疗
603311.SH,603311,金海高科
603313.SH,603313,梦百合
603318.SH,603318,派思股份
603319.SH,603319,湘油泵
603322.SH,603322,超讯通信
603323.SH,603323,苏农银行
603328.SH,603328,依顿电子
603333.SH,603333,尚纬股份
603336.SH,603336,宏辉果蔬
603338.SH,603338,浙江鼎力
603339.SH,603339,四方科技
603355.SH,603355,莱克电气
603368.SH,603368,柳药股份
603369.SH,603369,今世缘
603377.SH,603377,东方时尚
603393.SH,603393,新天然气
603398.SH,603398,邦宝益智
603399.SH,603399,吉翔股份
603416.SH,603416,信捷电气
603421.SH,603421,鼎信通讯
603456.SH,603456,九洲药业
603508.SH,603508,思维列控
603515.SH,603515,欧普照明
603518.SH,603518,锦泓集团
603519.SH,603519,立霸股份
603520.SH,603520,司太立
603528.SH,603528,多伦科技
603556.SH,603556,海兴电力
603558.SH,603558,健盛集团
603559.SH,603559,中通国脉
603566.SH,603566,普莱柯
603567.SH,603567,珍宝岛
603568.SH,603568,伟明环保
603569.SH,603569,长久物流
603577.SH,603577,汇金通
603585.SH,603585,苏利股份
603588.SH,603588,高能环境
603589.SH,603589,口子窖
603598.SH,603598,引力传媒
603599.SH,603599,广信股份
603600.SH,603600,永艺股份
603601.SH,603601,再升科技
603606.SH,603606,东方电缆
603608.SH,603608,天创时尚
603609.SH,603609,禾丰牧业
603611.SH,603611,诺力股份
603618.SH,603618,杭电股份
603633.SH,603633,徕木股份
603636.SH,603636,南威软件
603658.SH,603658,安图生物
603660.SH,603660,苏州科达
603663.SH,603663,三祥新材
603667.SH,603667,五洲新春
603669.SH,603669,灵康药业
603678.SH,603678,火炬电子
603686.SH,603686,龙马环卫
603688.SH,603688,石英股份
603696.SH,603696,安记食品
603698.SH,603698,航天工程
603699.SH,603699,纽威股份
603701.SH,603701,德宏股份
603708.SH,603708,家家悦
603716.SH,603716,塞力斯
603718.SH,603718,海利生物
603726.SH,603726,朗迪集团
603727.SH,603727,博迈科
603729.SH,603729,龙韵股份
603737.SH,603737,三棵树
603738.SH,603738,泰晶科技
603766.SH,603766,隆鑫通用
603777.SH,603777,来伊份
603778.SH,603778,乾景园林
603788.SH,603788,宁波高发
603798.SH,603798,康普顿
603799.SH,603799,华友钴业
603800.SH,603800,道森股份
603806.SH,603806,福斯特
603808.SH,603808,歌力思
603816.SH,603816,顾家家居
603818.SH,603818,曲美家居
603819.SH,603819,神力股份
603822.SH,603822,嘉澳环保
603823.SH,603823,百合花
603828.SH,603828,柯利达
603838.SH,603838,四通股份
603843.SH,603843,正平股份
603858.SH,603858,步长制药
603859.SH,603859,能科股份
603861.SH,603861,白云电器
603866.SH,603866,桃李面包
603868.SH,603868,飞科电器
603869.SH,603869,新智认知
603878.SH,603878,武进不锈
603883.SH,603883,老百姓
603885.SH,603885,吉祥航空
603886.SH,603886,元祖股份
603887.SH,603887,城地香江
603888.SH,603888,新华网
603889.SH,603889,新澳股份
603898.SH,603898,好莱客
603899.SH,603899,晨光文具
603900.SH,603900,莱绅通灵
603901.SH,603901,永创智能
603909.SH,603909,合诚股份
603918.SH,603918,金桥信息
603919.SH,603919,金徽酒
603928.SH,603928,兴业股份
603929.SH,603929,亚翔集成
603936.SH,603936,博敏电子
603939.SH,603939,益丰药房
603958.SH,603958,哈森股份
603959.SH,603959,百利科技
603968.SH,603968,醋化股份
603969.SH,603969,银龙股份
603977.SH,603977,国泰集团
603979.SH,603979,金诚信
603986.SH,603986,兆易创新
603987.SH,603987,康德莱
603988.SH,603988,中电电机
603989.SH,603989,艾华集团
603990.SH,603990,麦迪科技
603993.SH,603993,洛阳钼业
603997.SH,603997,继峰股份
603998.SH,603998,方盛制药
603999.SH,603999,读者传媒
